open_time,open,high,low,close,volume
2026-08-17 19:15:00,605.32,605.72,605.18,605.64,416.876
2026-08-17 19:18:00,605.64,605.64,605.31,605.45,72.071
2026-08-17 19:21:00,605.44,605.45,605.35,605.44,49.768
2026-08-17 19:24:00,605.45,605.55,605.41,605.55,100.433
2026-08-17 19:27:00,605.55,605.64,605.54,605.59,69.673
2026-08-17 19:30:00,605.58,605.58,605.15,605.15,201.706
2026-08-17 19:33:00,605.15,605.16,604.95,605.03,119.614
2026-08-17 19:36:00,605.03,605.35,605.03,605.31,103.218
2026-08-17 19:39:00,605.32,605.66,605.32,605.51,215.756
2026-08-17 19:42:00,605.52,605.54,605.27,605.39,116.502
2026-08-17 19:45:00,605.38,605.39,605.28,605.29,45.024
2026-08-17 19:48:00,605.28,605.29,605.18,605.18,51.229
2026-08-17 19:51:00,605.19,605.19,605.14,605.15,31.798
2026-08-17 19:54:00,605.15,605.15,605.14,605.15,71.481
2026-08-17 19:57:00,605.16,605.25,605.15,605.24,122.275
2026-08-17 20:00:00,605.25,605.25,605.16,605.16,74.369
2026-08-17 20:03:00,605.17,605.17,605.1,605.11,85.939
2026-08-17 20:06:00,605.11,605.11,605.08,605.09,51.724
2026-08-17 20:09:00,605.09,605.11,605.08,605.1,50.667
2026-08-17 20:12:00,605.11,605.11,605.1,605.1,52.393
2026-08-17 20:15:00,605.11,605.14,605.0,605.14,68.288
2026-08-17 20:18:00,605.15,605.49,605.14,605.49,47.035
2026-08-17 20:21:00,605.49,605.49,605.38,605.39,97.2
2026-08-17 20:24:00,605.39,605.47,605.38,605.46,40.565
2026-08-17 20:27:00,605.47,605.76,605.47,605.62,79.597
2026-08-17 20:30:00,605.63,605.63,605.46,605.47,72.95
2026-08-17 20:33:00,605.46,605.5,605.46,605.49,48.218
2026-08-17 20:36:00,605.48,605.49,605.34,605.37,40.107
2026-08-17 20:39:00,605.38,605.5,605.37,605.5,92.168
2026-08-17 20:42:00,605.49,605.61,605.37,605.6,233.274
2026-08-17 20:45:00,605.61,605.66,605.53,605.54,106.338
2026-08-17 20:48:00,605.54,605.65,605.53,605.53,302.129
2026-08-17 20:51:00,605.54,605.54,605.35,605.39,71.519
2026-08-17 20:54:00,605.4,605.61,605.39,605.52,71.13
2026-08-17 20:57:00,605.52,605.79,605.52,605.54,300.53
2026-08-17 21:00:00,605.55,606.06,605.54,606.06,198.156
2026-08-17 21:03:00,606.05,606.08,605.92,606.0,168.33
2026-08-17 21:06:00,605.99,606.0,605.96,605.96,36.252
2026-08-17 21:09:00,605.96,605.97,605.91,605.91,57.085
2026-08-17 21:12:00,605.91,605.92,605.77,605.78,68.537
2026-08-17 21:15:00,605.78,605.84,605.77,605.83,36.008
2026-08-17 21:18:00,605.83,605.83,605.71,605.72,40.113
2026-08-17 21:21:00,605.71,605.72,605.6,605.6,38.971
2026-08-17 21:24:00,605.6,605.6,605.41,605.41,42.913
2026-08-17 21:27:00,605.42,605.42,605.4,605.4,35.718
2026-08-17 21:30:00,605.4,605.42,605.1,605.41,407.011
2026-08-17 21:33:00,605.42,605.42,605.16,605.17,79.024
2026-08-17 21:36:00,605.16,605.16,605.0,605.08,99.485
2026-08-17 21:39:00,605.09,605.14,605.0,605.13,68.727
2026-08-17 21:42:00,605.13,605.32,605.11,605.25,58.819
2026-08-17 21:45:00,605.26,605.26,605.19,605.19,34.712
2026-08-17 21:48:00,605.19,605.23,605.11,605.11,30.296
2026-08-17 21:51:00,605.11,605.24,605.11,605.23,46.656
2026-08-17 21:54:00,605.23,605.24,605.0,605.0,39.662
2026-08-17 21:57:00,605.01,605.09,605.01,605.09,47.303
2026-08-17 22:00:00,605.09,605.42,605.08,605.24,56.671
2026-08-17 22:03:00,605.25,605.3,605.09,605.13,47.235
2026-08-17 22:06:00,605.13,605.2,605.07,605.08,44.374
2026-08-17 22:09:00,605.07,605.08,604.97,604.97,50.165
2026-08-17 22:12:00,604.98,604.98,604.93,604.93,63.92
2026-08-17 22:15:00,604.93,604.94,604.9,604.9,61.8
2026-08-17 22:18:00,604.91,604.91,604.81,604.81,108.167
2026-08-17 22:21:00,604.82,605.0,604.78,605.0,86.494
2026-08-17 22:24:00,605.0,605.0,604.86,604.86,44.204
2026-08-17 22:27:00,604.87,604.87,604.75,604.79,79.376
2026-08-17 22:30:00,604.79,604.8,604.7,604.7,75.853
2026-08-17 22:33:00,604.7,604.76,604.7,604.75,54.725
2026-08-17 22:36:00,604.76,604.95,604.76,604.86,58.429
2026-08-17 22:39:00,604.85,604.86,604.8,604.81,31.905
2026-08-17 22:42:00,604.81,604.86,604.78,604.79,74.637
2026-08-17 22:45:00,604.79,604.79,604.67,604.67,96.36
2026-08-17 22:48:00,604.68,604.68,604.67,604.67,53.421
2026-08-17 22:51:00,604.68,604.78,604.68,604.71,133.682
2026-08-17 22:54:00,604.71,604.79,604.71,604.79,94.432
2026-08-17 22:57:00,604.78,604.8,604.68,604.8,61.685
2026-08-17 23:00:00,604.8,604.8,604.37,604.6,266.665
2026-08-17 23:03:00,604.61,604.64,604.6,604.63,51.08
2026-08-17 23:06:00,604.63,604.82,604.62,604.81,53.967
2026-08-17 23:09:00,604.82,605.05,604.81,605.05,57.569
2026-08-17 23:12:00,605.04,605.22,605.03,605.17,90.44
2026-08-17 23:15:00,605.17,605.18,605.12,605.16,39.446
2026-08-17 23:18:00,605.16,605.31,605.16,605.18,64.164
2026-08-17 23:21:00,605.18,605.44,605.17,605.44,51.289
2026-08-17 23:24:00,605.44,605.63,605.43,605.62,56.101
2026-08-17 23:27:00,605.63,605.63,605.32,605.42,219.665
2026-08-17 23:30:00,605.43,606.2,605.29,606.17,163.983
2026-08-17 23:33:00,606.18,606.5,606.17,606.22,104.044
2026-08-17 23:36:00,606.23,606.23,606.0,606.14,96.506
2026-08-17 23:39:00,606.14,606.14,605.8,605.8,80.964
2026-08-17 23:42:00,605.8,606.0,605.8,605.99,98.812
2026-08-17 23:45:00,606.0,606.0,605.82,605.88,65.346
2026-08-17 23:48:00,605.87,605.88,605.72,605.72,44.524
2026-08-17 23:51:00,605.73,605.81,605.73,605.77,45.355
2026-08-17 23:54:00,605.77,605.78,605.62,605.62,58.776
2026-08-17 23:57:00,605.62,605.86,605.62,605.8,121.377
2026-08-18 00:00:00,605.81,606.0,605.8,605.8,129.925
2026-08-18 00:03:00,605.8,605.8,605.49,605.58,92.266
2026-08-18 00:06:00,605.58,605.62,605.5,605.61,90.4
2026-08-18 00:09:00,605.61,605.64,605.56,605.56,118.823
2026-08-18 00:12:00,605.57,605.61,605.56,605.6,85.31
2026-08-18 00:15:00,605.61,605.88,605.6,605.68,69.056
2026-08-18 00:18:00,605.68,605.94,605.68,605.75,67.117
2026-08-18 00:21:00,605.75,605.88,605.72,605.88,138.718
2026-08-18 00:24:00,605.87,605.94,605.55,605.56,318.154
2026-08-18 00:27:00,605.56,605.76,605.55,605.75,98.743
2026-08-18 00:30:00,605.75,605.76,605.61,605.62,63.81
2026-08-18 00:33:00,605.61,605.62,605.54,605.54,35.156
2026-08-18 00:36:00,605.54,605.54,605.47,605.47,127.781
2026-08-18 00:39:00,605.47,605.48,605.22,605.31,105.673
2026-08-18 00:42:00,605.31,605.31,605.24,605.25,41.754
2026-08-18 00:45:00,605.25,605.25,605.21,605.22,52.66
2026-08-18 00:48:00,605.22,605.72,605.08,605.25,874.29
2026-08-18 00:51:00,605.26,605.29,605.19,605.19,56.373
2026-08-18 00:54:00,605.19,605.2,605.19,605.19,52.861
2026-08-18 00:57:00,605.2,605.31,605.2,605.23,91.343
2026-08-18 01:00:00,605.24,605.71,605.14,605.15,175.276
2026-08-18 01:03:00,605.14,605.15,605.04,605.1,76.013
2026-08-18 01:06:00,605.1,605.1,604.8,604.82,237.243
2026-08-18 01:09:00,604.83,604.87,604.71,604.87,80.834
2026-08-18 01:12:00,604.88,604.96,604.79,604.85,112.065
2026-08-18 01:15:00,604.85,604.93,604.77,604.93,48.655
2026-08-18 01:18:00,604.94,604.94,604.64,604.65,94.324
2026-08-18 01:21:00,604.64,604.65,604.5,604.51,91.306
2026-08-18 01:24:00,604.51,604.68,604.49,604.57,354.876
2026-08-18 01:27:00,604.58,604.76,604.58,604.75,211.098
2026-08-18 01:30:00,604.75,604.79,604.74,604.76,85.458
2026-08-18 01:33:00,604.77,604.79,604.65,604.66,66.533
2026-08-18 01:36:00,604.65,604.76,604.61,604.73,126.821
2026-08-18 01:39:00,604.73,604.73,604.59,604.6,60.563
2026-08-18 01:42:00,604.59,604.6,604.36,604.38,267.607
2026-08-18 01:45:00,604.39,604.39,604.33,604.33,96.212
2026-08-18 01:48:00,604.32,604.33,604.15,604.17,147.074
2026-08-18 01:51:00,604.17,604.18,603.83,603.83,136.192
2026-08-18 01:54:00,603.83,603.89,603.83,603.84,98.854
2026-08-18 01:57:00,603.83,604.08,603.63,604.08,179.016
2026-08-18 02:00:00,604.08,604.08,603.93,603.94,67.286
2026-08-18 02:03:00,603.94,603.94,603.71,603.81,88.753
2026-08-18 02:06:00,603.81,603.84,603.73,603.73,44.852
2026-08-18 02:09:00,603.74,603.79,603.39,603.39,72.809
2026-08-18 02:12:00,603.39,603.4,602.97,603.18,189.779
2026-08-18 02:15:00,603.18,603.18,602.92,602.92,132.312
2026-08-18 02:18:00,602.92,603.24,602.84,603.23,90.594
2026-08-18 02:21:00,603.24,603.33,603.21,603.31,74.11
2026-08-18 02:24:00,603.3,603.37,603.25,603.25,69.122
2026-08-18 02:27:00,603.26,603.26,602.84,602.88,244.35
2026-08-18 02:30:00,602.88,602.88,602.7,602.78,154.034
2026-08-18 02:33:00,602.77,602.78,602.6,602.6,264.384
2026-08-18 02:36:00,602.61,602.79,602.6,602.78,91.12
2026-08-18 02:39:00,602.79,603.0,602.76,602.94,168.711
2026-08-18 02:42:00,602.93,603.09,602.69,602.78,285.996
2026-08-18 02:45:00,602.78,602.8,602.17,602.78,285.443
2026-08-18 02:48:00,602.78,603.0,602.49,602.93,258.794
2026-08-18 02:51:00,602.94,603.15,602.91,603.01,188.74
2026-08-18 02:54:00,603.01,603.09,602.44,602.62,201.988
2026-08-18 02:57:00,602.62,603.07,602.61,603.07,161.691
2026-08-18 03:00:00,603.07,603.38,603.02,603.37,169.831
2026-08-18 03:03:00,603.38,603.38,603.12,603.25,81.726
2026-08-18 03:06:00,603.26,603.26,603.08,603.09,61.519
2026-08-18 03:09:00,603.09,603.14,603.06,603.06,49.201
2026-08-18 03:12:00,603.05,603.06,602.99,602.99,79.407
2026-08-18 03:15:00,602.99,603.12,602.92,602.99,226.564
2026-08-18 03:18:00,603.0,603.33,602.98,603.18,149.981
2026-08-18 03:21:00,603.18,603.26,603.02,603.26,106.951
2026-08-18 03:24:00,603.26,603.33,603.16,603.17,127.868
2026-08-18 03:27:00,603.17,603.25,603.14,603.19,61.661
2026-08-18 03:30:00,603.18,603.19,602.97,603.04,175.527
2026-08-18 03:33:00,603.04,603.42,602.96,603.35,183.771
2026-08-18 03:36:00,603.35,603.54,603.35,603.51,108.567
2026-08-18 03:39:00,603.51,603.59,603.51,603.59,77.607
2026-08-18 03:42:00,603.59,603.73,603.54,603.7,160.627
2026-08-18 03:45:00,603.69,603.7,603.49,603.51,83.679
2026-08-18 03:48:00,603.5,603.51,603.42,603.47,107.179
2026-08-18 03:51:00,603.48,603.5,603.47,603.49,61.102
2026-08-18 03:54:00,603.5,603.5,603.42,603.42,49.137
2026-08-18 03:57:00,603.43,603.69,603.42,603.62,193.51
2026-08-18 04:00:00,603.63,603.63,603.15,603.15,74.02
2026-08-18 04:03:00,603.16,603.16,602.97,603.09,78.663
2026-08-18 04:06:00,603.09,603.27,603.09,603.26,80.334
2026-08-18 04:09:00,603.27,603.27,603.12,603.12,74.246
2026-08-18 04:12:00,603.13,603.23,603.1,603.23,97.469
2026-08-18 04:15:00,603.22,603.27,603.06,603.21,79.178
2026-08-18 04:18:00,603.21,603.29,603.21,603.28,221.642
2026-08-18 04:21:00,603.29,603.3,603.16,603.16,44.667
2026-08-18 04:24:00,603.16,603.17,603.13,603.14,68.961
2026-08-18 04:27:00,603.14,603.14,603.11,603.14,61.433
2026-08-18 04:30:00,603.14,603.46,603.14,603.45,93.683
2026-08-18 04:33:00,603.44,603.78,603.44,603.78,396.604
2026-08-18 04:36:00,603.78,603.92,603.75,603.75,82.284
2026-08-18 04:39:00,603.75,603.76,603.6,603.6,45.565
2026-08-18 04:42:00,603.61,603.61,603.46,603.51,146.723
2026-08-18 04:45:00,603.5,603.51,603.19,603.19,90.019
2026-08-18 04:48:00,603.19,603.33,603.19,603.33,55.746
2026-08-18 04:51:00,603.33,603.39,603.32,603.39,46.934
2026-08-18 04:54:00,603.39,603.39,603.38,603.38,80.178
2026-08-18 04:57:00,603.39,603.48,603.38,603.47,71.852
2026-08-18 05:00:00,603.47,603.48,603.38,603.47,138.612
2026-08-18 05:03:00,603.48,603.5,603.36,603.49,62.995
2026-08-18 05:06:00,603.5,603.82,603.49,603.81,200.32
2026-08-18 05:09:00,603.82,603.91,603.73,603.74,131.485
2026-08-18 05:12:00,603.74,603.74,603.57,603.64,115.82
2026-08-18 05:15:00,603.63,603.73,603.63,603.68,120.346
2026-08-18 05:18:00,603.68,603.72,603.68,603.71,71.876
2026-08-18 05:21:00,603.71,603.71,603.46,603.47,95.09
2026-08-18 05:24:00,603.47,603.47,603.44,603.45,54.023
2026-08-18 05:27:00,603.44,603.48,603.44,603.47,88.461
2026-08-18 05:30:00,603.48,603.48,603.26,603.26,178.027
2026-08-18 05:33:00,603.27,603.34,603.2,603.28,122.655
2026-08-18 05:36:00,603.28,603.28,603.13,603.25,207.493
2026-08-18 05:39:00,603.26,603.26,603.16,603.18,92.353
2026-08-18 05:42:00,603.18,603.4,603.17,603.4,242.852
2026-08-18 05:45:00,603.39,603.4,603.3,603.33,86.21
2026-08-18 05:48:00,603.33,603.36,603.29,603.3,91.346
2026-08-18 05:51:00,603.3,603.3,603.25,603.26,77.209
2026-08-18 05:54:00,603.25,603.26,603.17,603.17,65.643
2026-08-18 05:57:00,603.17,603.88,603.17,603.7,402.594
2026-08-18 06:00:00,603.71,603.71,603.42,603.65,249.955
2026-08-18 06:03:00,603.65,603.66,603.6,603.6,86.385
2026-08-18 06:06:00,603.61,603.68,603.3,603.3,164.502
2026-08-18 06:09:00,603.31,603.55,603.3,603.55,102.884
2026-08-18 06:12:00,603.55,603.67,603.54,603.59,100.61
2026-08-18 06:15:00,603.6,603.91,603.59,603.91,181.182
2026-08-18 06:18:00,603.91,604.1,603.9,604.02,167.776
2026-08-18 06:21:00,604.01,604.39,604.01,604.39,66.915
2026-08-18 06:24:00,604.39,604.68,604.38,604.68,120.977
2026-08-18 06:27:00,604.68,604.95,604.67,604.82,401.685
2026-08-18 06:30:00,604.83,605.03,604.82,604.87,151.528
2026-08-18 06:33:00,604.87,604.96,604.86,604.96,67.511
2026-08-18 06:36:00,604.96,605.11,604.95,605.01,188.723
2026-08-18 06:39:00,605.01,605.02,604.95,604.95,75.738
2026-08-18 06:42:00,604.96,605.2,604.95,605.07,115.183
2026-08-18 06:45:00,605.07,605.07,604.87,604.87,71.495
2026-08-18 06:48:00,604.87,604.88,604.45,604.46,103.449
2026-08-18 06:51:00,604.46,604.46,604.2,604.25,175.936
2026-08-18 06:54:00,604.26,604.26,604.12,604.13,218.943
2026-08-18 06:57:00,604.12,604.24,604.06,604.24,447.088
2026-08-18 07:00:00,604.24,604.27,604.21,604.21,105.867
2026-08-18 07:03:00,604.22,604.22,604.06,604.06,67.59
2026-08-18 07:06:00,604.07,604.07,603.93,603.96,65.684
2026-08-18 07:09:00,603.97,604.02,603.97,604.02,61.331
2026-08-18 07:12:00,604.02,604.02,604.0,604.0,100.336
2026-08-18 07:15:00,604.01,604.01,603.87,604.01,92.221
2026-08-18 07:18:00,604.0,604.0,603.82,603.84,89.536
2026-08-18 07:21:00,603.84,603.88,603.83,603.85,73.402
2026-08-18 07:24:00,603.85,603.86,603.83,603.84,94.602
2026-08-18 07:27:00,603.84,603.86,603.7,603.7,102.377
2026-08-18 07:30:00,603.69,603.76,603.63,603.76,103.75
2026-08-18 07:33:00,603.75,603.78,603.48,603.61,694.453
2026-08-18 07:36:00,603.61,603.88,603.6,603.88,65.671
2026-08-18 07:39:00,603.88,603.88,603.7,603.74,92.378
2026-08-18 07:42:00,603.75,603.75,603.54,603.55,68.4
2026-08-18 07:45:00,603.55,603.55,603.4,603.44,75.717
2026-08-18 07:48:00,603.44,603.44,603.21,603.21,196.464
2026-08-18 07:51:00,603.21,603.33,603.16,603.29,81.87
2026-08-18 07:54:00,603.29,603.32,603.29,603.31,126.782
2026-08-18 07:57:00,603.31,603.61,603.02,603.33,767.973
2026-08-18 08:00:00,603.34,603.34,603.0,603.0,326.253
2026-08-18 08:03:00,603.0,603.01,602.47,602.55,334.403
2026-08-18 08:06:00,602.54,602.54,602.02,602.26,353.333
2026-08-18 08:09:00,602.25,602.37,602.18,602.18,122.896
2026-08-18 08:12:00,602.17,602.54,602.1,602.53,203.809
2026-08-18 08:15:00,602.54,603.06,602.53,602.76,126.795
2026-08-18 08:18:00,602.76,603.05,602.75,602.81,116.969
2026-08-18 08:21:00,602.81,602.81,602.55,602.56,167.001
2026-08-18 08:24:00,602.56,602.99,602.55,602.91,230.669
2026-08-18 08:27:00,602.91,603.08,602.82,602.83,297.332
2026-08-18 08:30:00,602.82,603.06,602.74,603.06,122.37
2026-08-18 08:33:00,603.05,603.07,602.74,603.07,356.279
2026-08-18 08:36:00,603.06,603.21,603.04,603.19,119.469
2026-08-18 08:39:00,603.19,603.21,603.11,603.11,133.308
2026-08-18 08:42:00,603.11,603.12,602.94,602.97,72.477
2026-08-18 08:45:00,602.98,602.99,602.91,602.93,83.706
2026-08-18 08:48:00,602.93,602.94,602.79,602.9,157.009
2026-08-18 08:51:00,602.91,603.08,602.85,602.85,125.51
2026-08-18 08:54:00,602.85,602.94,602.8,602.81,134.705
2026-08-18 08:57:00,602.81,602.9,602.75,602.75,139.92
2026-08-18 09:00:00,602.76,602.76,602.58,602.74,171.634
2026-08-18 09:03:00,602.75,602.84,602.7,602.83,260.671
2026-08-18 09:06:00,602.83,602.89,602.74,602.85,136.688
2026-08-18 09:09:00,602.85,602.85,602.71,602.72,165.595
2026-08-18 09:12:00,602.71,602.8,602.71,602.74,151.416
2026-08-18 09:15:00,602.73,602.74,602.47,602.47,101.092
2026-08-18 09:18:00,602.48,602.48,602.23,602.36,195.007
2026-08-18 09:21:00,602.37,602.37,602.16,602.17,297.028
2026-08-18 09:24:00,602.16,602.17,602.01,602.11,258.057
2026-08-18 09:27:00,602.1,602.11,601.64,601.65,491.603
2026-08-18 09:30:00,601.64,601.64,601.41,601.41,207.829
2026-08-18 09:33:00,601.41,601.56,601.1,601.46,959.139
2026-08-18 09:36:00,601.46,601.46,601.07,601.14,246.464
2026-08-18 09:39:00,601.14,601.32,601.14,601.29,178.288
2026-08-18 09:42:00,601.29,601.42,601.29,601.42,177.923
2026-08-18 09:45:00,601.41,601.46,601.39,601.46,176.973
2026-08-18 09:48:00,601.45,601.56,601.22,601.22,325.659
2026-08-18 09:51:00,601.22,601.23,601.03,601.23,280.185
2026-08-18 09:54:00,601.23,601.28,601.22,601.25,163.529
2026-08-18 09:57:00,601.26,601.29,601.19,601.19,170.569
2026-08-18 10:00:00,601.19,601.19,601.07,601.11,254.258
2026-08-18 10:03:00,601.1,601.48,601.1,601.11,268.884
2026-08-18 10:06:00,601.11,601.11,601.09,601.09,107.895
2026-08-18 10:09:00,601.1,601.13,601.0,601.01,126.29
2026-08-18 10:12:00,601.01,601.27,601.0,601.25,156.805
2026-08-18 10:15:00,601.26,601.26,601.15,601.16,172.421
2026-08-18 10:18:00,601.16,601.26,601.13,601.17,269.404
2026-08-18 10:21:00,601.17,601.21,601.05,601.2,148.776
2026-08-18 10:24:00,601.21,601.21,601.1,601.11,117.02
2026-08-18 10:27:00,601.1,601.34,601.1,601.12,474.832
2026-08-18 10:30:00,601.13,601.32,601.12,601.24,347.066
2026-08-18 10:33:00,601.24,601.24,601.18,601.19,170.03
2026-08-18 10:36:00,601.18,601.29,601.18,601.28,139.074
2026-08-18 10:39:00,601.28,601.29,601.1,601.21,225.531
2026-08-18 10:42:00,601.2,601.54,601.16,601.44,282.896
2026-08-18 10:45:00,601.44,601.56,601.34,601.36,1058.274
2026-08-18 10:48:00,601.36,601.55,601.18,601.54,824.104
2026-08-18 10:51:00,601.55,601.55,601.4,601.44,155.764
2026-08-18 10:54:00,601.45,601.55,601.45,601.47,242.582
2026-08-18 10:57:00,601.47,601.48,601.17,601.17,317.684
2026-08-18 11:00:00,601.17,601.41,601.09,601.4,187.749
2026-08-18 11:03:00,601.41,601.73,601.38,601.39,689.078
2026-08-18 11:06:00,601.38,601.39,601.34,601.35,164.47
2026-08-18 11:09:00,601.34,601.69,601.33,601.69,226.278
2026-08-18 11:12:00,601.68,601.95,601.64,601.81,408.967
2026-08-18 11:15:00,601.82,602.25,601.81,602.05,288.968
2026-08-18 11:18:00,602.05,602.18,602.05,602.14,199.408
2026-08-18 11:21:00,602.14,602.4,602.14,602.29,173.856
2026-08-18 11:24:00,602.3,602.36,602.18,602.22,245.971
2026-08-18 11:27:00,602.22,602.29,602.14,602.15,151.116
2026-08-18 11:30:00,602.14,602.14,601.9,601.99,169.969
2026-08-18 11:33:00,601.99,602.09,601.95,602.01,249.653
2026-08-18 11:36:00,602.0,602.7,601.99,602.6,156.396
2026-08-18 11:39:00,602.59,602.76,602.45,602.46,90.247
2026-08-18 11:42:00,602.45,602.46,602.33,602.34,98.635
2026-08-18 11:45:00,602.34,602.34,602.27,602.28,161.227
2026-08-18 11:48:00,602.27,602.28,602.13,602.14,163.852
2026-08-18 11:51:00,602.14,602.19,602.13,602.19,95.213
2026-08-18 11:54:00,602.18,602.19,602.13,602.15,146.89
2026-08-18 11:57:00,602.14,602.15,602.12,602.12,113.235
2026-08-18 12:00:00,602.13,602.13,602.04,602.04,137.573
2026-08-18 12:03:00,602.04,602.05,601.9,602.02,199.842
2026-08-18 12:06:00,602.03,602.07,601.81,601.82,110.409
2026-08-18 12:09:00,601.82,601.82,601.6,601.6,111.684
2026-08-18 12:12:00,601.61,601.61,601.42,601.42,151.151
2026-08-18 12:15:00,601.43,601.43,601.32,601.33,129.055
2026-08-18 12:18:00,601.32,601.46,601.22,601.45,213.699
2026-08-18 12:21:00,601.45,601.73,601.45,601.57,176.882
2026-08-18 12:24:00,601.57,601.6,601.54,601.59,106.876
2026-08-18 12:27:00,601.6,601.6,601.53,601.54,120.301
2026-08-18 12:30:00,601.53,601.62,601.53,601.55,138.846
2026-08-18 12:33:00,601.54,601.59,601.48,601.58,190.593
2026-08-18 12:36:00,601.59,601.61,601.39,601.42,268.857
2026-08-18 12:39:00,601.42,601.42,601.32,601.4,151.769
2026-08-18 12:42:00,601.39,601.4,601.33,601.33,71.806
2026-08-18 12:45:00,601.33,601.37,601.31,601.32,118.405
2026-08-18 12:48:00,601.33,601.38,601.32,601.38,79.325
2026-08-18 12:51:00,601.38,601.41,601.32,601.33,163.59
2026-08-18 12:54:00,601.33,601.33,601.22,601.23,159.258
2026-08-18 12:57:00,601.22,601.23,601.22,601.22,112.315
2026-08-18 13:00:00,601.23,601.23,600.53,600.87,657.335
2026-08-18 13:03:00,600.86,600.89,600.85,600.86,167.864
2026-08-18 13:06:00,600.86,600.87,600.59,600.59,154.342
2026-08-18 13:09:00,600.6,600.67,600.58,600.67,246.494
2026-08-18 13:12:00,600.67,600.67,600.6,600.65,228.865
2026-08-18 13:15:00,600.65,600.89,600.52,600.52,205.838
2026-08-18 13:18:00,600.52,600.53,600.46,600.46,180.95
2026-08-18 13:21:00,600.46,600.47,600.02,600.19,514.283
2026-08-18 13:24:00,600.19,600.25,600.0,600.08,444.296
2026-08-18 13:27:00,600.08,600.42,600.08,600.19,256.482
2026-08-18 13:30:00,600.18,600.84,600.18,600.28,330.904
2026-08-18 13:33:00,600.27,600.35,600.0,600.04,730.624
2026-08-18 13:36:00,600.05,600.9,600.04,600.9,226.123
2026-08-18 13:39:00,600.91,601.12,600.8,600.89,401.882
2026-08-18 13:42:00,600.89,600.97,600.76,600.8,227.381
2026-08-18 13:45:00,600.8,600.81,600.67,600.76,123.121
2026-08-18 13:48:00,600.77,600.9,600.52,600.75,363.888
2026-08-18 13:51:00,600.74,600.75,600.13,600.13,133.535
2026-08-18 13:54:00,600.12,600.13,600.0,600.08,300.312
2026-08-18 13:57:00,600.08,600.37,600.08,600.3,145.866
2026-08-18 14:00:00,600.3,600.96,600.29,600.96,486.16
