open_time,open,high,low,close,volume
2026-08-17 20:18:00,1906.14,1906.75,1905.0,1906.75,486.1512
2026-08-17 20:21:00,1906.75,1906.76,1905.71,1905.8,71.6352
2026-08-17 20:24:00,1905.79,1907.9,1905.79,1907.36,429.0404
2026-08-17 20:27:00,1907.37,1909.18,1907.37,1908.81,175.3821
2026-08-17 20:30:00,1908.81,1909.1,1907.77,1907.79,155.2559
2026-08-17 20:33:00,1907.79,1908.34,1907.53,1908.01,139.8726
2026-08-17 20:36:00,1908.0,1908.62,1907.19,1908.09,145.5164
2026-08-17 20:39:00,1908.09,1909.03,1907.5,1909.02,431.5108
2026-08-17 20:42:00,1909.03,1910.6,1909.03,1910.6,215.8823
2026-08-17 20:45:00,1910.6,1910.77,1908.64,1908.65,332.9718
2026-08-17 20:48:00,1908.64,1908.77,1906.83,1906.84,158.7205
2026-08-17 20:51:00,1906.83,1907.36,1905.32,1906.36,420.7755
2026-08-17 20:54:00,1906.37,1906.93,1905.67,1906.93,258.4047
2026-08-17 20:57:00,1906.92,1907.2,1906.53,1906.73,237.1313
2026-08-17 21:00:00,1906.73,1907.89,1906.36,1907.85,319.5419
2026-08-17 21:03:00,1907.84,1907.89,1906.94,1907.71,162.0607
2026-08-17 21:06:00,1907.71,1908.04,1907.7,1907.89,522.4581
2026-08-17 21:09:00,1907.9,1908.82,1907.9,1908.22,167.0744
2026-08-17 21:12:00,1908.22,1908.61,1907.28,1908.15,290.0111
2026-08-17 21:15:00,1908.15,1908.49,1907.41,1907.41,90.3825
2026-08-17 21:18:00,1907.41,1907.45,1907.2,1907.45,62.1869
2026-08-17 21:21:00,1907.45,1907.45,1906.49,1906.49,46.3862
2026-08-17 21:24:00,1906.49,1906.49,1906.07,1906.27,136.9726
2026-08-17 21:27:00,1906.27,1906.28,1906.23,1906.24,41.9649
2026-08-17 21:30:00,1906.23,1907.62,1906.07,1907.62,189.1556
2026-08-17 21:33:00,1907.61,1907.62,1907.07,1907.08,50.3298
2026-08-17 21:36:00,1907.07,1907.07,1906.09,1906.68,147.2019
2026-08-17 21:39:00,1906.69,1906.69,1906.0,1906.41,88.3554
2026-08-17 21:42:00,1906.42,1907.35,1905.91,1906.31,163.4788
2026-08-17 21:45:00,1906.31,1906.64,1905.99,1906.43,135.8168
2026-08-17 21:48:00,1906.43,1906.87,1906.16,1906.71,131.7527
2026-08-17 21:51:00,1906.71,1907.06,1906.43,1906.96,58.7032
2026-08-17 21:54:00,1906.95,1906.96,1906.17,1906.55,57.3203
2026-08-17 21:57:00,1906.54,1906.93,1906.2,1906.35,96.8467
2026-08-17 22:00:00,1906.35,1908.03,1906.35,1907.07,213.6579
2026-08-17 22:03:00,1907.08,1907.27,1906.18,1906.19,175.0482
2026-08-17 22:06:00,1906.19,1906.56,1905.96,1906.18,100.5932
2026-08-17 22:09:00,1906.19,1906.39,1905.31,1905.35,121.4909
2026-08-17 22:12:00,1905.35,1905.35,1905.2,1905.23,187.5313
2026-08-17 22:15:00,1905.22,1905.24,1904.66,1904.66,64.13
2026-08-17 22:18:00,1904.66,1904.67,1903.59,1904.38,199.2464
2026-08-17 22:21:00,1904.38,1906.06,1903.87,1906.06,159.6875
2026-08-17 22:24:00,1906.05,1906.05,1904.49,1904.5,70.8762
2026-08-17 22:27:00,1904.5,1904.59,1904.22,1904.22,32.2796
2026-08-17 22:30:00,1904.21,1904.21,1903.67,1903.94,94.4447
2026-08-17 22:33:00,1903.93,1904.08,1903.59,1904.08,111.0105
2026-08-17 22:36:00,1904.08,1905.17,1904.07,1904.24,97.4652
2026-08-17 22:39:00,1904.23,1904.43,1904.16,1904.42,40.4624
2026-08-17 22:42:00,1904.42,1904.54,1904.34,1904.53,40.3156
2026-08-17 22:45:00,1904.53,1904.89,1904.34,1904.86,70.0699
2026-08-17 22:48:00,1904.85,1904.86,1904.4,1904.41,51.8011
2026-08-17 22:51:00,1904.4,1904.78,1904.24,1904.25,47.8084
2026-08-17 22:54:00,1904.24,1904.62,1904.24,1904.56,137.3563
2026-08-17 22:57:00,1904.55,1904.56,1904.37,1904.55,64.7539
2026-08-17 23:00:00,1904.56,1904.98,1904.01,1904.43,371.9943
2026-08-17 23:03:00,1904.43,1904.79,1904.43,1904.76,102.1605
2026-08-17 23:06:00,1904.75,1906.52,1904.75,1906.52,169.6917
2026-08-17 23:09:00,1906.52,1907.18,1906.52,1906.84,142.9339
2026-08-17 23:12:00,1906.84,1908.36,1906.84,1908.03,146.7607
2026-08-17 23:15:00,1908.03,1909.62,1908.0,1909.57,291.8553
2026-08-17 23:18:00,1909.57,1910.45,1909.57,1910.37,156.4892
2026-08-17 23:21:00,1910.37,1910.42,1910.29,1910.29,68.1184
2026-08-17 23:24:00,1910.3,1912.91,1910.3,1912.91,747.517
2026-08-17 23:27:00,1912.91,1915.33,1912.9,1915.33,794.3209
2026-08-17 23:30:00,1915.33,1918.71,1914.07,1918.29,2011.9834
2026-08-17 23:33:00,1918.3,1918.3,1915.44,1915.55,467.5395
2026-08-17 23:36:00,1915.55,1915.59,1914.66,1914.7,152.8451
2026-08-17 23:39:00,1914.7,1914.7,1912.65,1912.66,340.9729
2026-08-17 23:42:00,1912.66,1913.44,1912.54,1912.55,415.6156
2026-08-17 23:45:00,1912.55,1913.94,1912.44,1913.94,127.2233
2026-08-17 23:48:00,1913.94,1914.48,1913.93,1914.08,116.1079
2026-08-17 23:51:00,1914.07,1914.34,1913.14,1914.0,143.1591
2026-08-17 23:54:00,1914.0,1914.0,1912.41,1913.17,242.3012
2026-08-17 23:57:00,1913.17,1914.14,1913.17,1913.6,126.9506
2026-08-18 00:00:00,1913.59,1914.38,1912.35,1912.86,385.4792
2026-08-18 00:03:00,1912.85,1912.85,1911.33,1911.81,202.6024
2026-08-18 00:06:00,1911.81,1911.82,1910.38,1910.38,254.1371
2026-08-18 00:09:00,1910.37,1910.69,1910.21,1910.21,111.6705
2026-08-18 00:12:00,1910.21,1910.68,1910.21,1910.67,78.8026
2026-08-18 00:15:00,1910.68,1911.81,1910.67,1911.63,182.8892
2026-08-18 00:18:00,1911.62,1912.8,1911.0,1911.01,142.3833
2026-08-18 00:21:00,1911.0,1912.11,1911.0,1912.11,219.7088
2026-08-18 00:24:00,1912.12,1913.0,1911.11,1911.12,207.7179
2026-08-18 00:27:00,1911.12,1912.34,1911.12,1911.92,129.2683
2026-08-18 00:30:00,1911.92,1911.92,1910.69,1911.29,116.499
2026-08-18 00:33:00,1911.29,1911.64,1911.0,1911.22,99.4309
2026-08-18 00:36:00,1911.22,1911.26,1910.54,1911.17,141.6739
2026-08-18 00:39:00,1911.17,1911.18,1908.62,1909.23,538.6933
2026-08-18 00:42:00,1909.23,1910.12,1909.0,1909.88,143.6618
2026-08-18 00:45:00,1909.89,1909.89,1909.28,1909.59,66.958
2026-08-18 00:48:00,1909.59,1909.85,1909.3,1909.64,258.9928
2026-08-18 00:51:00,1909.65,1910.25,1909.53,1910.18,102.3383
2026-08-18 00:54:00,1910.17,1910.18,1909.01,1909.33,67.8738
2026-08-18 00:57:00,1909.34,1910.11,1909.1,1910.11,157.9402
2026-08-18 01:00:00,1910.12,1910.33,1908.95,1908.96,290.3815
2026-08-18 01:03:00,1908.96,1908.96,1907.75,1908.28,151.0096
2026-08-18 01:06:00,1908.28,1908.29,1907.0,1907.55,258.9717
2026-08-18 01:09:00,1907.54,1908.32,1906.21,1908.31,239.8233
2026-08-18 01:12:00,1908.31,1908.66,1908.23,1908.24,60.288
2026-08-18 01:15:00,1908.24,1908.47,1907.21,1908.0,79.2377
2026-08-18 01:18:00,1908.0,1908.0,1907.09,1907.6,144.0386
2026-08-18 01:21:00,1907.6,1908.12,1907.29,1907.85,97.7937
2026-08-18 01:24:00,1907.85,1908.1,1906.87,1906.9,74.8136
2026-08-18 01:27:00,1906.89,1907.31,1906.89,1907.31,114.7926
2026-08-18 01:30:00,1907.31,1907.95,1907.04,1907.28,148.3094
2026-08-18 01:33:00,1907.29,1907.56,1907.28,1907.41,60.7765
2026-08-18 01:36:00,1907.42,1907.42,1906.88,1906.95,144.5341
2026-08-18 01:39:00,1906.95,1906.96,1905.93,1905.93,169.1157
2026-08-18 01:42:00,1905.92,1905.93,1903.93,1905.14,316.9143
2026-08-18 01:45:00,1905.15,1905.15,1903.71,1903.72,124.4098
2026-08-18 01:48:00,1903.71,1904.1,1902.0,1903.45,854.2994
2026-08-18 01:51:00,1903.46,1903.46,1899.78,1900.76,943.5834
2026-08-18 01:54:00,1900.79,1901.07,1899.85,1900.91,883.5802
2026-08-18 01:57:00,1900.9,1901.54,1899.98,1901.54,229.7952
2026-08-18 02:00:00,1901.53,1902.13,1900.56,1901.82,376.4492
2026-08-18 02:03:00,1901.81,1903.31,1901.5,1902.99,243.9622
2026-08-18 02:06:00,1902.99,1903.6,1902.05,1902.19,327.3851
2026-08-18 02:09:00,1902.19,1902.5,1900.45,1900.46,254.337
2026-08-18 02:12:00,1900.45,1901.08,1899.77,1899.78,374.2534
2026-08-18 02:15:00,1899.77,1899.95,1899.0,1899.56,469.1862
2026-08-18 02:18:00,1899.56,1900.69,1899.0,1900.16,186.1441
2026-08-18 02:21:00,1900.16,1900.69,1900.0,1900.1,241.1294
2026-08-18 02:24:00,1900.1,1900.11,1898.66,1898.66,140.7534
2026-08-18 02:27:00,1898.66,1899.36,1897.75,1897.76,440.2352
2026-08-18 02:30:00,1897.75,1897.75,1896.18,1897.28,338.2101
2026-08-18 02:33:00,1897.28,1897.29,1896.12,1896.32,217.1601
2026-08-18 02:36:00,1896.31,1897.65,1896.31,1897.65,227.2935
2026-08-18 02:39:00,1897.65,1898.22,1897.61,1897.87,132.2179
2026-08-18 02:42:00,1897.86,1897.87,1894.06,1894.6,451.6805
2026-08-18 02:45:00,1894.6,1895.5,1889.28,1894.19,2327.9924
2026-08-18 02:48:00,1894.2,1896.03,1892.2,1896.03,959.1031
2026-08-18 02:51:00,1896.03,1896.64,1894.47,1895.17,362.1949
2026-08-18 02:54:00,1895.16,1895.16,1891.17,1891.55,955.1461
2026-08-18 02:57:00,1891.54,1893.2,1890.99,1893.19,316.3229
2026-08-18 03:00:00,1893.19,1894.79,1892.51,1894.79,358.6086
2026-08-18 03:03:00,1894.78,1895.3,1893.34,1893.84,266.6404
2026-08-18 03:06:00,1893.84,1894.16,1893.17,1893.23,260.5719
2026-08-18 03:09:00,1893.24,1893.26,1892.32,1892.33,272.1103
2026-08-18 03:12:00,1892.32,1892.59,1891.58,1891.66,269.5599
2026-08-18 03:15:00,1891.66,1892.7,1891.66,1891.7,336.7973
2026-08-18 03:18:00,1891.69,1893.9,1891.0,1891.19,404.756
2026-08-18 03:21:00,1891.19,1891.19,1889.25,1890.53,652.7626
2026-08-18 03:24:00,1890.53,1891.3,1890.03,1891.1,795.9363
2026-08-18 03:27:00,1891.11,1891.4,1890.72,1891.03,288.1776
2026-08-18 03:30:00,1891.03,1891.03,1887.25,1887.25,1150.7226
2026-08-18 03:33:00,1887.25,1890.17,1885.78,1890.17,1250.9816
2026-08-18 03:36:00,1890.18,1893.01,1890.17,1893.01,379.7681
2026-08-18 03:39:00,1893.01,1893.98,1892.66,1893.51,319.9769
2026-08-18 03:42:00,1893.51,1895.46,1893.13,1895.46,519.5482
2026-08-18 03:45:00,1895.45,1895.49,1893.72,1894.9,421.2274
2026-08-18 03:48:00,1894.89,1895.08,1894.01,1894.85,354.4626
2026-08-18 03:51:00,1894.85,1895.23,1894.63,1894.89,91.2054
2026-08-18 03:54:00,1894.9,1895.01,1893.99,1895.0,831.7142
2026-08-18 03:57:00,1895.0,1895.01,1894.23,1894.69,207.6185
2026-08-18 04:00:00,1894.68,1894.68,1891.75,1891.8,330.9113
2026-08-18 04:03:00,1891.8,1893.81,1891.53,1893.81,253.3705
2026-08-18 04:06:00,1893.81,1894.26,1893.8,1894.25,144.5996
2026-08-18 04:09:00,1894.26,1894.86,1893.95,1894.84,130.5108
2026-08-18 04:12:00,1894.84,1895.5,1894.75,1895.08,201.5182
2026-08-18 04:15:00,1895.08,1895.08,1894.75,1894.76,53.8847
2026-08-18 04:18:00,1894.75,1894.76,1893.95,1893.95,60.3265
2026-08-18 04:21:00,1893.95,1894.59,1893.88,1894.0,203.0857
2026-08-18 04:24:00,1894.01,1894.5,1894.0,1894.2,344.4892
2026-08-18 04:27:00,1894.2,1894.85,1894.0,1894.85,238.1315
2026-08-18 04:30:00,1894.85,1896.08,1894.85,1895.92,259.1672
2026-08-18 04:33:00,1895.92,1897.29,1895.91,1897.29,228.1129
2026-08-18 04:36:00,1897.28,1897.29,1896.53,1896.54,249.026
2026-08-18 04:39:00,1896.53,1897.43,1896.48,1897.43,499.8021
2026-08-18 04:42:00,1897.42,1897.43,1896.88,1896.88,271.5539
2026-08-18 04:45:00,1896.89,1897.7,1896.07,1896.18,158.2022
2026-08-18 04:48:00,1896.18,1896.41,1895.85,1896.4,122.2638
2026-08-18 04:51:00,1896.41,1896.66,1896.22,1896.51,133.2618
2026-08-18 04:54:00,1896.52,1897.18,1896.51,1896.67,75.9413
2026-08-18 04:57:00,1896.67,1896.67,1896.66,1896.66,54.0597
2026-08-18 05:00:00,1896.66,1896.67,1895.16,1896.28,228.0611
2026-08-18 05:03:00,1896.27,1896.75,1895.48,1896.56,127.9362
2026-08-18 05:06:00,1896.56,1897.74,1896.56,1897.73,107.8562
2026-08-18 05:09:00,1897.74,1898.95,1897.6,1897.97,316.1432
2026-08-18 05:12:00,1897.98,1898.45,1897.18,1897.84,257.3292
2026-08-18 05:15:00,1897.84,1898.59,1897.43,1897.52,352.8511
2026-08-18 05:18:00,1897.53,1898.14,1897.52,1897.81,82.4882
2026-08-18 05:21:00,1897.8,1897.8,1896.15,1896.15,283.8717
2026-08-18 05:24:00,1896.15,1896.23,1895.95,1896.22,279.5476
2026-08-18 05:27:00,1896.22,1896.52,1895.86,1896.11,389.8807
2026-08-18 05:30:00,1896.1,1896.11,1894.69,1895.14,389.9426
2026-08-18 05:33:00,1895.14,1895.3,1894.06,1894.06,350.033
2026-08-18 05:36:00,1894.06,1894.23,1892.75,1893.96,346.2126
2026-08-18 05:39:00,1893.96,1895.25,1893.95,1895.25,52.2417
2026-08-18 05:42:00,1895.24,1896.93,1894.94,1896.9,206.5948
2026-08-18 05:45:00,1896.9,1896.91,1895.37,1895.39,158.1144
2026-08-18 05:48:00,1895.4,1896.07,1895.14,1895.15,95.1456
2026-08-18 05:51:00,1895.14,1896.4,1895.11,1896.4,65.2414
2026-08-18 05:54:00,1896.4,1896.72,1895.67,1896.17,191.5043
2026-08-18 05:57:00,1896.18,1896.18,1895.63,1895.63,269.5506
2026-08-18 06:00:00,1895.62,1895.62,1893.97,1895.3,423.8333
2026-08-18 06:03:00,1895.3,1895.31,1894.41,1894.41,120.4339
2026-08-18 06:06:00,1894.41,1894.42,1893.64,1893.85,315.9845
2026-08-18 06:09:00,1893.84,1896.87,1893.84,1896.87,235.0774
2026-08-18 06:12:00,1896.87,1897.09,1896.17,1896.33,203.0843
2026-08-18 06:15:00,1896.33,1897.47,1896.32,1897.35,195.4178
2026-08-18 06:18:00,1897.35,1898.44,1897.34,1898.02,299.9235
2026-08-18 06:21:00,1898.02,1899.89,1898.02,1899.88,266.375
2026-08-18 06:24:00,1899.88,1900.6,1899.61,1899.64,372.8176
2026-08-18 06:27:00,1899.64,1900.11,1899.48,1900.08,187.2212
2026-08-18 06:30:00,1900.09,1902.73,1900.09,1901.92,312.3045
2026-08-18 06:33:00,1901.91,1901.92,1900.9,1901.28,105.2453
2026-08-18 06:36:00,1901.28,1903.05,1901.28,1903.04,174.3477
2026-08-18 06:39:00,1903.03,1904.28,1903.03,1904.06,336.3224
2026-08-18 06:42:00,1904.06,1906.94,1904.06,1905.49,746.6378
2026-08-18 06:45:00,1905.49,1906.16,1903.81,1904.0,270.5149
2026-08-18 06:48:00,1904.0,1904.22,1903.0,1903.0,132.9833
2026-08-18 06:51:00,1903.0,1903.11,1902.09,1902.37,151.714
2026-08-18 06:54:00,1902.37,1902.38,1901.09,1901.63,207.5622
2026-08-18 06:57:00,1901.63,1902.84,1901.62,1902.83,54.1235
2026-08-18 07:00:00,1902.84,1903.27,1902.4,1902.93,300.1549
2026-08-18 07:03:00,1902.94,1902.94,1901.53,1902.76,115.493
2026-08-18 07:06:00,1902.75,1902.84,1902.29,1902.4,187.441
2026-08-18 07:09:00,1902.4,1902.62,1901.92,1902.19,160.8866
2026-08-18 07:12:00,1902.19,1902.49,1901.99,1902.48,131.6495
2026-08-18 07:15:00,1902.48,1902.84,1901.96,1901.96,120.4329
2026-08-18 07:18:00,1901.96,1902.64,1901.21,1901.26,206.6607
2026-08-18 07:21:00,1901.26,1901.57,1900.86,1901.11,131.9854
2026-08-18 07:24:00,1901.1,1901.11,1900.8,1900.8,78.4076
2026-08-18 07:27:00,1900.8,1900.8,1899.48,1899.48,166.2662
2026-08-18 07:30:00,1899.48,1900.68,1898.92,1899.95,499.462
2026-08-18 07:33:00,1899.96,1899.96,1899.32,1899.72,194.1009
2026-08-18 07:36:00,1899.72,1901.77,1899.71,1901.77,320.7097
2026-08-18 07:39:00,1901.77,1902.34,1900.53,1901.22,368.9645
2026-08-18 07:42:00,1901.21,1901.42,1900.34,1900.35,328.2602
2026-08-18 07:45:00,1900.34,1900.35,1899.71,1899.89,336.3229
2026-08-18 07:48:00,1899.88,1899.88,1897.07,1898.34,773.869
2026-08-18 07:51:00,1898.33,1898.55,1897.45,1898.02,437.6841
2026-08-18 07:54:00,1898.02,1898.56,1898.02,1898.54,485.3254
2026-08-18 07:57:00,1898.55,1899.18,1898.54,1898.84,534.9796
2026-08-18 08:00:00,1898.83,1899.04,1897.26,1898.18,578.467
2026-08-18 08:03:00,1898.15,1898.15,1895.11,1895.39,334.3836
2026-08-18 08:06:00,1895.39,1895.59,1893.8,1894.83,317.9739
2026-08-18 08:09:00,1894.83,1895.67,1894.83,1895.27,208.2815
2026-08-18 08:12:00,1895.27,1897.28,1895.25,1897.18,239.5608
2026-08-18 08:15:00,1897.19,1899.28,1897.19,1897.47,650.5136
2026-08-18 08:18:00,1897.48,1900.4,1897.47,1899.12,521.7782
2026-08-18 08:21:00,1899.11,1899.12,1897.24,1897.25,469.672
2026-08-18 08:24:00,1897.24,1898.41,1897.21,1897.89,464.8827
2026-08-18 08:27:00,1897.89,1899.08,1897.42,1897.82,182.7681
2026-08-18 08:30:00,1897.82,1899.35,1897.43,1899.27,124.9033
2026-08-18 08:33:00,1899.26,1900.6,1898.38,1900.59,138.6061
2026-08-18 08:36:00,1900.59,1901.54,1900.04,1900.94,148.3799
2026-08-18 08:39:00,1900.95,1901.83,1900.46,1900.5,173.3256
2026-08-18 08:42:00,1900.51,1900.68,1900.0,1900.01,96.5686
2026-08-18 08:45:00,1900.0,1900.01,1899.28,1899.28,175.0105
2026-08-18 08:48:00,1899.28,1899.28,1898.1,1898.99,135.8719
2026-08-18 08:51:00,1898.99,1900.37,1898.99,1899.53,584.0153
2026-08-18 08:54:00,1899.53,1900.01,1899.52,1899.72,103.9869
2026-08-18 08:57:00,1899.72,1900.39,1899.71,1900.3,46.1279
2026-08-18 09:00:00,1900.31,1900.31,1899.55,1899.68,129.6138
2026-08-18 09:03:00,1899.67,1899.67,1898.71,1898.72,178.186
2026-08-18 09:06:00,1898.71,1899.14,1898.23,1898.42,236.6396
2026-08-18 09:09:00,1898.43,1899.32,1898.43,1899.11,140.2992
2026-08-18 09:12:00,1899.11,1899.26,1898.96,1898.97,41.4036
2026-08-18 09:15:00,1898.97,1899.11,1897.85,1897.85,313.9213
2026-08-18 09:18:00,1897.86,1898.14,1896.68,1897.03,146.8912
2026-08-18 09:21:00,1897.03,1897.07,1896.4,1896.77,723.216
2026-08-18 09:24:00,1896.76,1896.76,1895.82,1895.82,426.6797
2026-08-18 09:27:00,1895.82,1896.59,1895.58,1896.36,313.256
2026-08-18 09:30:00,1896.37,1897.02,1896.12,1897.01,449.3553
2026-08-18 09:33:00,1897.01,1897.75,1896.58,1897.26,228.398
2026-08-18 09:36:00,1897.25,1897.26,1896.56,1897.06,296.6466
2026-08-18 09:39:00,1897.05,1897.42,1896.09,1896.14,1077.0716
2026-08-18 09:42:00,1896.14,1896.58,1895.87,1896.58,192.7049
2026-08-18 09:45:00,1896.57,1896.71,1896.03,1896.7,285.0074
2026-08-18 09:48:00,1896.71,1897.52,1896.16,1896.16,153.8046
2026-08-18 09:51:00,1896.16,1897.21,1895.95,1897.04,154.7314
2026-08-18 09:54:00,1897.03,1897.09,1896.9,1897.08,65.1874
2026-08-18 09:57:00,1897.09,1897.29,1896.93,1896.93,188.5289
2026-08-18 10:00:00,1896.93,1897.07,1895.69,1895.74,152.5013
2026-08-18 10:03:00,1895.74,1898.38,1895.74,1896.84,342.2156
2026-08-18 10:06:00,1896.84,1896.85,1895.95,1896.09,101.143
2026-08-18 10:09:00,1896.1,1896.31,1895.98,1896.1,62.0619
2026-08-18 10:12:00,1896.1,1896.13,1895.21,1896.12,122.3855
2026-08-18 10:15:00,1896.12,1896.5,1896.12,1896.5,57.6028
2026-08-18 10:18:00,1896.5,1897.0,1896.44,1896.44,209.6813
2026-08-18 10:21:00,1896.45,1896.45,1895.4,1896.34,170.9035
2026-08-18 10:24:00,1896.33,1896.44,1896.0,1896.19,101.6664
2026-08-18 10:27:00,1896.19,1896.77,1896.19,1896.77,76.1863
2026-08-18 10:30:00,1896.78,1897.68,1896.69,1897.55,94.0198
2026-08-18 10:33:00,1897.55,1897.59,1897.11,1897.58,97.9229
2026-08-18 10:36:00,1897.58,1899.56,1897.58,1899.06,312.0495
2026-08-18 10:39:00,1899.06,1899.06,1897.81,1898.0,444.4467
2026-08-18 10:42:00,1898.0,1898.0,1897.49,1897.49,214.3809
2026-08-18 10:45:00,1897.49,1898.21,1897.49,1898.21,200.8818
2026-08-18 10:48:00,1898.2,1898.2,1897.96,1898.08,97.2401
2026-08-18 10:51:00,1898.08,1898.09,1897.93,1897.94,69.9942
2026-08-18 10:54:00,1897.93,1898.35,1897.93,1898.34,110.7405
2026-08-18 10:57:00,1898.35,1898.35,1898.01,1898.02,90.3509
2026-08-18 11:00:00,1898.01,1900.0,1897.65,1899.99,233.3655
2026-08-18 11:03:00,1900.0,1900.98,1899.53,1899.53,599.0964
2026-08-18 11:06:00,1899.53,1900.09,1899.23,1900.08,91.4298
2026-08-18 11:09:00,1900.09,1902.0,1900.08,1901.72,170.5764
2026-08-18 11:12:00,1901.72,1902.01,1900.76,1902.0,206.0752
2026-08-18 11:15:00,1902.01,1903.53,1902.0,1902.99,302.5745
